ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
241,3,79.4,0,0.0,11,394.0,0.0,0.005555556,0.0,0.0,5,5,10,6,8,2,1,0
242,3,58.06666667,0,0.0,5,86.0,0.0,0.0125,0.0,0.0,1,5,10,5,12,1,0,0
243,2,11.0,0,0.0,51,2855.166667,0.0,0.012745098,0.0,0.0,8,1,10,2,12,2,0,0
244,3,119.0,1,86.0,25,413.7222222,0.0,0.013076923,15.40042308,0.0,2,3,3,3,7,2,0,0
245,2,50.5,1,7.0,27,916.9222222,0.0,0.009677419,0.0,0.0,8,3,10,0,11,1,1,1
246,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,1,7,3,12,2,0,0
247,4,15.0,1,17.0,17,490.0,0.0,0.027272727000000004,15.66445171,0.0,1,1,10,2,5,2,0,1
248,0,0.0,0,0.0,2,18.0,0.0,0.1,0.0,0.0,8,1,10,5,2,2,1,0
249,5,162.5,1,11.0,82,1164.099635,0.010714286000000002,0.01668402,0.0,0.0,2,5,10,3,4,2,0,0
250,6,413.4996124,0,0.0,83,6072.032391,0.007058824,0.024023709,1.240071108,0.0,8,5,10,7,8,2,1,1
251,4,22.5,0,0.0,15,289.85,0.0,0.022222222000000003,57.96417654,0.0,1,1,10,5,12,1,1,1
252,0,0.0,0,0.0,5,53.0,0.04,0.08,0.0,0.0,1,1,7,5,4,2,1,0
253,2,98.0,0,0.0,29,1407.375,0.0,0.006666666999999999,39.59436227,0.0,9,1,10,2,8,2,1,1
254,6,122.25,1,33.5,60,2719.654762,0.006557377,0.012080406,0.0,0.0,9,3,10,0,4,2,0,0
255,6,175.0,0,0.0,6,262.0,0.0,0.018181818,0.0,0.0,2,3,3,2,4,2,1,0
256,6,113.25,2,19.0,23,2049.75,0.022222222000000003,0.033333333,95.35469341,0.0,9,3,3,5,4,2,0,1
257,5,77.1,6,60.3,5,944.8,0.0,0.015384615,0.0,0.0,6,1,10,6,4,1,0,0
258,0,0.0,0,0.0,22,370.3333333,0.018181818,0.054545455,0.0,0.6,2,1,10,2,14,2,0,0
259,6,237.5,3,347.5,22,740.5,0.008,0.02,87.94459488,0.0,9,5,10,0,4,2,0,0
260,2,101.75,0,0.0,9,561.25,0.022222222000000003,0.033333333,26.38074656,0.0,9,5,10,0,8,2,0,0
261,0,0.0,0,0.0,18,521.5,0.022222222000000003,0.06333333299999999,0.0,0.0,2,1,10,1,2,2,0,0
262,2,10.0,1,57.0,99,6266.208586,0.0,0.010869841000000002,8.926598571,0.0,2,1,10,0,8,2,1,0
263,0,0.0,0,0.0,5,1377.25,0.18,0.186666667,0.0,0.0,8,5,10,1,8,2,0,0
264,2,20.15,0,0.0,60,1521.15,0.003333333,0.015277778,16.43637285,0.0,8,1,1,0,4,2,0,1
265,2,5.0,0,0.0,0,0.0,0.0,0.066666667,0.0,0.8,2,3,3,7,3,1,0,0
266,5,70.20765027,0,0.0,89,2542.60431,0.001811594,0.012188596,5.887666731,0.0,8,1,10,2,4,2,0,1
267,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,3,3,6,12,2,0,0
268,4,87.0,5,242.75,61,4081.041667,0.0,0.019375,0.0,0.0,8,1,7,1,4,2,1,0
269,4,53.4,2,113.8,256,13453.25103,0.0,0.0032409640000000003,0.0,0.0,8,1,10,0,4,2,0,0
270,0,0.0,0,0.0,27,1316.035714,0.0,0.022222222000000003,0.0,0.0,8,1,10,0,8,2,0,0
271,2,67.5,0,0.0,11,294.0,0.0,0.009090909,0.0,0.0,9,3,3,6,11,2,1,0
272,0,0.0,0,0.0,69,2077.806007,0.004830918,0.018561873,0.0,0.0,8,1,10,2,4,2,0,0
273,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,3,3,0,12,2,0,0
274,1,49.0,0,0.0,112,2237.603885,0.003933137,0.019128308,0.0,0.0,9,3,3,2,4,2,0,0
275,2,23.0,0,0.0,50,2473.196429,0.0,0.013301282,0.0,0.0,8,1,10,6,11,1,0,0
276,0,0.0,0,0.0,5,127.5,0.04,0.06,0.0,0.0,8,5,10,1,12,2,0,0
277,0,0.0,0,0.0,47,2493.985714,0.017021276999999998,0.032056738,0.0,0.0,9,1,1,4,8,2,0,1
278,0,0.0,0,0.0,31,502.9666667,0.012903226,0.04516129,0.0,0.0,7,1,10,5,8,2,0,0
279,0,0.0,0,0.0,10,411.9166667,0.0,0.036190476,0.0,0.0,9,5,10,0,4,2,0,1
280,5,106.8,0,0.0,84,1242.7760460000004,0.0,0.006589146999999999,4.17431402,0.0,8,3,3,5,7,2,1,0
281,0,0.0,0,0.0,24,653.0,0.008333333,0.033333333,0.0,0.8,2,0,3,4,8,2,0,0
282,9,104.9857143,0,0.0,79,1926.33339,0.01533101,0.020052948,0.0,0.0,2,5,10,6,14,2,0,0
283,8,359.0,1,16.0,19,497.6666667,0.007692308,0.023076923,0.0,0.0,2,1,1,3,8,2,0,0
284,0,0.0,0,0.0,46,2308.2619050000008,0.0,0.000555556,0.0,0.0,2,1,10,3,4,1,0,0
285,0,0.0,0,0.0,11,782.5,0.0,0.01,0.0,0.0,9,3,3,6,4,1,0,0
286,1,28.5,2,44.5,12,445.5,0.00625,0.022916667,0.0,0.0,8,5,10,0,11,1,0,0
287,0,0.0,0,0.0,3,161.0,0.0,0.066666667,0.0,0.0,1,1,10,0,8,2,0,0
288,1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,0,3,10,0,3,2,1,0
289,6,185.9904762,5,111.1666667,179,10415.78364,0.002551834,0.020876741,18.08361086,0.0,8,1,10,6,4,2,1,0
290,0,0.0,2,23.0,4,57.75,0.0,0.066666667,0.0,0.0,8,1,7,6,8,2,0,0
291,3,120.25,5,869.0,42,2066.927778,0.017391304,0.048188406,17.70684845,0.0,2,1,10,2,7,2,0,0
292,4,177.33333330000005,1,69.6,10,402.6166667,0.0,0.005555556,0.0,0.0,8,3,3,6,3,1,0,0
293,9,965.5,0,0.0,30,1895.133333,0.005405405,0.011186186,0.0,0.0,9,5,10,6,4,2,1,0
294,0,0.0,0,0.0,5,108.0,0.0,0.05,0.0,0.0,2,3,3,2,12,2,0,0
295,2,36.5,0,0.0,32,770.375,0.0,0.01372549,0.0,0.0,9,1,10,6,4,2,0,0
296,8,463.75,4,337.5,157,6123.741494,0.007198364000000001,0.019816374,0.0,0.0,8,1,10,3,4,2,1,1
297,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,5,10,0,8,0,0,0
298,3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0.0,8,1,3,0,4,2,0,1
299,6,82.01111111,2,211.6,162,6117.814359,0.0,0.003964551,22.36033441,0.0,6,1,10,0,2,2,0,0
300,16,427.06666669999987,3,111.0,122,3492.316304,0.006547137,0.015792366999999998,86.57772177,0.0,8,3,3,0,12,2,0,0
301,5,142.75,0,0.0,76,1523.57803,0.012987013,0.021101928,0.0,0.0,8,1,10,0,8,2,0,0
302,5,60.5,0,0.0,5,50.0,0.0,0.025,0.0,0.0,9,4,5,4,18,0,1,1
303,2,471.5,5,331.75,7,121.0,0.046153846,0.051282051,0.0,0.4,2,5,10,0,14,2,0,0
304,0,0.0,0,0.0,3,39.0,0.0,0.022222222000000003,0.0,0.0,1,1,10,0,12,2,0,0
305,8,71.66666667,0,0.0,24,364.4166667,0.0,0.013793103,0.0,0.2,2,1,10,0,3,2,0,0
306,5,75.89285714,0,0.0,51,4522.4095240000015,0.015757576000000002,0.042922078,3.229518182,1.0,2,1,10,1,4,2,1,0
307,0,0.0,0,0.0,2,15.0,0.0,0.1,0.0,0.0,1,3,3,0,4,2,0,0
308,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,1,1,0,12,2,0,0
309,0,0.0,1,0.0,124,4093.430519,0.005816216,0.043499683,0.0,0.0,2,1,10,7,14,2,0,0
310,3,118.5,0,0.0,11,241.625,0.0,0.012727273,0.0,0.0,9,5,10,6,8,2,1,0
311,0,0.0,0,0.0,32,2759.633333,0.027083333,0.038541667,0.0,0.0,2,5,10,6,4,2,0,0
312,10,192.6654762,3,211.0,153,3812.161753,0.003012048,0.013769082,5.91438512,0.0,9,1,10,6,8,2,0,0
313,0,0.0,0,0.0,4,44.0,0.0,0.05,0.0,0.0,2,1,1,6,4,1,1,0
314,1,17.75,0,0.0,22,610.975,0.031818182,0.072727273,0.0,0.0,8,3,3,0,4,2,0,0
315,3,159.0,2,55.5,23,1100.125,0.0,0.011111111000000002,0.0,0.4,2,5,10,2,1,2,0,0
316,0,0.0,0,0.0,42,602.8833333,0.0,0.004365079,21.26632526,0.0,6,7,10,6,8,2,0,0
317,4,68.10769231,6,1022.25,104,8130.964914,0.003787879,0.01763475,5.9074759389999985,0.0,8,3,3,2,4,2,0,1
318,0,0.0,0,0.0,2,24.0,0.0,0.1,0.0,0.0,1,1,8,0,4,2,0,0
319,5,265.04333330000003,1,0.0,38,1712.776667,0.013333333,0.040833333,0.0,0.0,5,1,10,7,8,2,0,0
320,1,103.0,0,0.0,20,1140.666667,0.0,0.005,19.18108767,0.0,9,5,10,6,4,1,0,1
321,6,573.5,1,0.0,33,1946.942857,0.005882353000000001,0.020602653,0.0,0.0,1,5,10,6,4,2,0,0
322,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,8,3,3,0,8,2,0,0
323,5,44.5,1,4.0,37,836.3333332999998,0.005,0.045416667,0.0,0.0,1,1,10,2,8,2,0,0
324,8,96.75,1,73.75,64,2527.083333,0.0,0.005239899,0.0,0.0,8,1,10,2,4,2,0,0
325,2,30.2,0,0.0,32,776.8833333,0.0,0.003125,0.0,0.0,4,1,1,0,3,1,0,0
326,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,0,1,8,0,4,2,0,0
327,0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,2,1,6,2,12,2,0,0
328,2,22.0,0,0.0,25,436.5,0.008,0.024,0.0,0.2,0,1,1,0,8,2,0,0
329,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,10,0,8,2,0,0
330,0,0.0,0,0.0,39,1429.501111,0.005263158,0.018947368,0.0,0.0,3,1,10,0,12,2,0,0
331,6,754.5333333,0,0.0,8,749.2333332999998,0.0,0.008974359,0.0,0.0,8,5,10,6,8,2,0,0
332,9,266.7433333,4,1312.4,26,743.4766667,0.0,0.021969697000000003,9.284545518,0.0,8,1,6,0,4,2,1,1
333,6,77.0,0,0.0,42,3436.066667,0.000757576,0.019480519,0.0,0.0,2,1,10,6,7,2,0,0
334,5,114.25,0,0.0,107,9126.982468,0.005612245,0.017992979,0.0,0.0,8,1,10,0,4,2,0,1
335,7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,1,3,3,1,4,2,0,0
336,0,0.0,2,207.25,114,3788.8,0.003478261,0.010434783,1.795451001,0.0,9,1,10,6,4,2,1,0
337,4,72.0,0,0.0,32,2258.175,0.0,0.025714286,38.19067209,0.0,8,1,10,4,4,2,0,0
338,2,63.25,0,0.0,7,460.75,0.022222222000000003,0.037037037,0.0,0.0,9,5,10,6,4,2,0,0
339,0,0.0,0,0.0,39,902.6527778,0.0,0.008852259,0.0,0.0,8,1,10,0,4,1,0,0
340,3,17.94545455,1,6.0,18,268.4525974,0.0,0.014267677,0.0,0.0,7,1,10,0,4,2,0,1
341,19,402.1857143,4,116.0,64,3179.354257,0.002531646,0.016289934,4.642,0.0,1,1,10,5,4,2,0,1
342,2,7.0,0,0.0,20,454.9166667,0.009090909,0.025757576,0.0,0.0,8,1,10,0,5,2,0,0
343,5,173.54166669999995,5,109.75,38,1859.382937,0.004545455,0.009090909,0.0,0.0,9,5,10,7,5,2,1,0
344,3,180.1333333,1,34.2,27,242.45,0.090322581,0.122427035,0.0,0.0,7,5,10,0,14,2,0,0
345,7,490.5,0,0.0,43,1286.916667,0.0,0.01037037,0.0,0.0,9,1,10,6,8,1,0,0
346,0,0.0,0,0.0,4,93.5,0.0,0.05,0.0,0.0,2,1,10,0,4,2,1,0
347,0,0.0,0,0.0,7,323.5,0.0,0.05714285700000001,0.0,0.0,2,1,10,0,3,1,0,0
348,2,18.75,4,355.5,57,1182.590278,0.015384615,0.027094017,14.15437174,0.0,8,3,3,0,5,2,0,1
349,0,0.0,0,0.0,15,695.4,0.014285714,0.028571429,0.0,0.0,1,1,10,5,8,2,0,0
350,0,0.0,0,0.0,10,267.25,0.0,0.011111111000000002,0.0,0.0,9,1,1,3,4,1,1,0
351,2,132.0,1,28.2,35,1356.866667,0.0,0.010526316,0.0,0.0,7,1,10,2,14,2,0,0
352,5,131.2,3,27.0,21,893.45,0.017391304,0.020652174,7.091478261000002,0.0,2,5,10,6,7,2,1,1
353,0,0.0,0,0.0,48,832.0833332999998,0.038478261,0.064782609,0.0,0.0,9,5,10,0,12,2,0,0
354,4,251.0,9,172.0,64,4326.666667,0.008552632,0.024502924,0.0,0.0,9,1,10,2,4,2,0,0
355,6,142.3,0,0.0,108,1479.083333,0.001785714,0.007142857,0.0,0.8,2,1,10,0,2,2,0,0
356,0,0.0,0,0.0,15,337.0,0.02,0.032222222,0.0,0.0,4,3,11,0,8,2,0,0
357,7,241.8611111,3,228.0,154,4755.224054,0.009808489,0.029142563,1.104440234,0.0,8,3,10,5,8,2,0,0
358,0,0.0,2,19.0,65,2163.132326000001,0.0,0.011780384,0.0,0.0,8,1,10,7,4,1,0,0
359,1,28.25,0,0.0,30,1862.333333,0.0,0.026436782,0.0,0.0,8,5,10,0,14,2,0,0
360,0,0.0,0,0.0,11,253.0,0.0,0.027272727000000004,0.0,0.0,1,1,10,5,8,2,0,0
361,0,0.0,0,0.0,15,290.1,0.0,0.026666667,0.0,0.0,9,1,7,1,12,2,0,0
362,0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.0,9,1,10,5,4,2,0,0
363,1,17.2,0,0.0,6,243.3,0.0,0.05,22.09581063,0.0,7,3,11,7,8,2,0,0
364,10,166.93181819999995,2,246.0,51,2697.487879,0.004310345,0.017471264,3.099,0.6,2,1,10,5,6,2,0,0
365,0,0.0,0,0.0,21,947.3928571,0.01,0.033333333,0.0,0.0,9,3,3,0,5,2,1,0
366,5,134.5,0,0.0,11,237.6666667,0.0,0.018181818,0.0,0.0,9,5,10,5,4,2,0,0
367,0,0.0,0,0.0,8,167.83333330000005,0.0,0.05,0.0,0.0,8,1,10,0,4,2,0,0
368,0,0.0,0,0.0,2,26.5,0.0,0.05,0.0,0.0,9,5,10,0,8,2,1,0
369,1,68.0,0,0.0,55,4277.0,0.003636364,0.021212121,7.291757576,0.0,2,3,3,0,8,2,1,0
370,0,0.0,0,0.0,17,349.375,0.0125,0.01875,0.0,0.0,8,5,10,4,18,2,0,0
371,0,0.0,0,0.0,21,1461.833333,0.021052632,0.036842105,23.82324931,0.0,8,1,10,0,8,2,1,1
372,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,3,3,6,7,2,1,0
373,0,0.0,0,0.0,19,130.5,0.084210526,0.100877193,0.0,0.4,2,5,10,0,12,2,0,0
374,9,181.0,4,302.0,22,382.4902597,0.0,0.009591837,0.0,0.0,2,1,10,8,4,2,1,0
375,2,17.0,0,0.0,6,35.2,0.025,0.075,0.0,0.0,5,1,10,3,8,2,0,0
376,0,0.0,0,0.0,11,164.0,0.036363636,0.054545455,0.0,0.0,4,1,7,1,8,2,0,0
377,1,11.0,1,10.0,74,3487.12471,0.002739726,0.009519461,0.0,0.0,8,5,10,2,12,2,1,0
378,2,34.0,0,0.0,21,521.5,0.018181818,0.021212121,0.0,0.0,1,5,10,8,8,2,1,0
379,0,0.0,1,20.0,13,816.9545455,0.028571429,0.047619048,0.0,0.0,2,5,10,7,8,2,0,0
380,4,43.225,0,0.0,13,293.725,0.022222222000000003,0.064259259,0.0,0.0,8,1,10,6,4,2,0,0
381,2,28.2,0,0.0,7,212.5,0.0,0.007407406999999999,94.01683315,0.0,8,1,10,6,4,1,1,1
382,0,0.0,0,0.0,16,423.18333330000013,0.0125,0.016071428999999998,0.0,0.0,8,5,10,3,5,2,0,0
383,4,113.8333333,0,0.0,3,23.66666667,0.0,0.05625,0.0,0.0,9,1,10,1,4,2,1,0
384,7,275.08444439999994,0,0.0,70,806.0266667000002,0.0,0.002666667,0.0,0.0,7,1,7,0,4,1,0,0
385,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,3,3,6,4,2,0,0
386,0,0.0,0,0.0,6,74.0,0.0,0.02,0.0,0.0,1,1,1,1,11,2,0,0
387,3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,1,5,10,5,4,2,0,0
388,8,121.425,3,273.5,100,2565.797222,0.001869159,0.012071651,0.0,0.0,8,1,10,3,14,2,1,0
389,5,526.85,4,143.25,266,9770.812093,0.007348856,0.024720163,0.245152903,0.0,8,1,1,2,4,2,1,0
390,1,12.0,0,0.0,0,0.0,0.0,0.022222222000000003,0.0,0.0,5,5,10,1,4,2,1,1
391,2,56.2,0,0.0,102,5978.180357,0.004692308,0.020329446,15.25033754,0.6,2,1,10,6,4,2,0,0
392,0,0.0,0,0.0,36,759.0833332999998,0.008333333,0.025925926,0.0,0.0,8,1,10,8,4,2,1,0
393,7,350.6,9,406.9166667,68,2435.74375,0.002564103,0.01555896,0.0,0.0,9,3,3,0,4,2,0,0
394,1,26.0,0,0.0,16,638.8333332999998,0.0,0.0125,20.26155684,0.0,1,1,1,5,4,1,0,0
395,2,27.58333333,0,0.0,22,420.2,0.008695652,0.01516165,0.0,0.0,2,5,10,0,7,2,0,0
396,0,0.0,0,0.0,10,611.0,0.02,0.06,0.0,0.8,2,1,1,6,8,2,0,0
397,0,0.0,0,0.0,26,548.2678571,0.024,0.046666667,0.0,0.0,8,3,10,1,4,2,0,0
398,0,0.0,0,0.0,27,228.9,0.014814815,0.037037037,0.0,0.0,5,0,3,0,8,2,0,0
399,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,1,10,6,14,2,0,0
400,1,32.5,0,0.0,4,73.5,0.0,0.04,0.0,0.0,8,1,10,0,4,1,0,0
401,2,6.0,0,0.0,9,89.5,0.0,0.058333333,0.0,0.0,6,3,3,2,7,2,1,1
402,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,1,4,6,8,2,0,0
403,3,36.0,1,62.0,19,924.3333332999997,0.0,0.004761905,0.0,0.0,1,1,10,0,4,1,0,0
404,4,54.4,0,0.0,68,2889.946154,0.002898551,0.008789401,0.0,0.0,3,0,3,2,8,2,0,0
405,4,84.0,3,102.0,32,478.5,0.070588235,0.077843137,0.0,0.0,2,5,10,1,2,2,0,0
406,1,11.0,0,0.0,6,43.7,0.0,0.05714285700000001,0.0,0.0,7,1,10,0,4,2,0,0
407,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,5,10,4,8,2,1,0
408,0,0.0,0,0.0,3,261.0,0.0,0.066666667,0.0,0.0,1,1,7,0,5,2,0,0
409,0,0.0,0,0.0,26,648.4,0.0,0.018000000000000002,0.0,0.0,1,3,3,0,12,2,1,0
410,0,0.0,0,0.0,44,615.0,0.013636364,0.036363636,0.0,0.0,9,0,3,6,8,2,0,0
411,0,0.0,0,0.0,5,108.0,0.0,0.04,0.0,0.0,9,1,10,0,4,1,0,0
412,1,54.4,0,0.0,1,101.2727273,0.0,0.007042254,0.0,0.0,6,1,10,2,4,2,0,0
413,0,0.0,1,68.5,58,1066.393635,0.000209249,0.034950262999999995,0.0,0.0,3,5,10,6,2,2,0,0
414,1,34.26666667,2,21.2,8,2398.766667000001,0.0,0.022222222000000003,0.0,0.0,3,0,3,0,12,2,0,0
415,9,867.9226189999998,0,0.0,137,3909.36829,0.0,0.005055944000000001,9.930187005,0.0,1,1,10,1,4,2,0,0
416,3,86.6,0,0.0,41,1678.4,0.031060606,0.046893939,0.0,0.0,3,1,10,0,8,2,0,0
417,4,20.0,0,0.0,57,1008.916667,0.0035087720000000003,0.029239766,5.3039999999999985,0.0,2,1,7,5,2,2,1,0
418,0,0.0,0,0.0,15,183.8333333,0.066666667,0.073333333,0.0,0.8,2,5,10,0,12,2,0,0
419,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,1,1,10,0,12,2,0,0
420,0,0.0,0,0.0,3,36.0,0.0,0.033333333,0.0,0.0,1,1,10,0,4,2,0,0
421,0,0.0,0,0.0,8,391.25,0.0,0.0125,0.0,0.0,8,5,10,2,5,2,1,0
422,12,279.4166667,0,0.0,42,1553.583333,0.009000000000000001,0.019666667,38.30849268,0.0,0,3,3,6,4,2,0,0
423,2,156.0,1,201.0,14,1033.066667,0.0125,0.012291667,0.0,0.0,2,3,3,1,12,2,1,0
424,2,122.0,0,0.0,8,177.25,0.0,0.025,0.0,0.0,9,1,10,0,12,1,0,0
425,23,239.7445344,3,624.6,409,9100.402959,0.004301075,0.015934735,6.277683942,0.0,4,1,10,0,14,2,1,0
426,4,85.92857143,0,0.0,39,681.7619047999998,0.015384615,0.032988166,0.0,0.0,2,3,3,3,12,2,0,0
427,0,0.0,0,0.0,4,1623.666667,0.133333333,0.140833333,0.0,0.0,5,3,3,0,12,2,0,0
428,2,71.3,0,0.0,18,813.8,0.010526316,0.045438596,0.0,0.8,2,5,10,7,14,2,0,0
429,0,0.0,0,0.0,22,1390.083333,0.0,0.004761905,0.0,0.0,8,1,10,2,11,1,1,0
430,0,0.0,0,0.0,9,101.6,0.044444444000000013,0.07777777799999999,0.0,0.0,3,1,10,6,8,2,0,0
431,5,129.5,0,0.0,13,1507.333333,0.016666667,0.028125,0.0,0.0,1,1,10,6,4,2,0,0
432,1,23.0,0,0.0,35,1513.0,0.04,0.069333333,0.0,0.4,2,1,10,0,8,2,0,0
433,3,64.4,0,0.0,5,47.3,0.0,0.022222222000000003,45.82834797,0.0,6,1,10,0,12,2,0,1
434,0,0.0,0,0.0,7,121.0,0.028571429,0.05714285700000001,0.0,0.0,9,1,10,3,12,2,1,0
435,3,79.93333333,0,0.0,17,348.85,0.0,0.023684211,0.0,0.0,8,1,10,0,18,2,0,0
436,1,8.0,1,101.0,12,205.9761905,0.015384615,0.024358974,0.0,0.0,1,1,1,6,8,2,0,0
437,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,5,10,0,14,2,0,0
438,0,0.0,0,0.0,8,190.1590909,0.05625,0.055357143,0.0,0.0,9,3,3,3,12,2,0,0
439,0,0.0,0,0.0,8,856.4166667000003,0.0,0.028571429,44.56114286,0.6,2,1,1,4,3,2,0,1
440,2,88.0,0,0.0,3,95.5,0.0,0.02,0.0,0.0,2,3,10,6,4,1,0,0
441,1,16.2,1,8.1,17,1180.366667,0.010526316,0.052631579000000005,0.0,0.0,5,1,10,6,7,2,0,0
442,5,209.625,2,118.75,21,398.0,0.006896551999999999,0.02183908,0.0,0.0,9,1,10,2,4,1,0,0
443,1,18.0,1,16.0,33,504.0,0.006060606,0.033333333,0.0,0.0,2,1,1,0,7,2,0,0
444,0,0.0,0,0.0,15,148.93333330000004,0.0,0.04,0.0,0.0,3,0,10,0,14,2,0,0
445,0,0.0,0,0.0,36,808.0833332999998,0.0,0.0076190480000000015,53.10142857,0.0,2,1,10,1,7,2,0,1
446,0,0.0,0,0.0,5,36.0,0.15,0.1625,0.0,0.0,1,5,10,6,8,2,0,0
447,6,115.5833333,0,0.0,30,1076.958333,0.0,0.022857143,10.388943800000002,0.0,8,1,10,2,12,2,1,1
448,5,56.6,0,0.0,55,1058.3380949999996,0.0,0.007142857,37.21183634,0.0,8,1,10,0,12,2,0,1
449,6,623.5,0,0.0,122,3068.062904,0.01312,0.016953816,0.0,0.0,8,3,3,0,4,2,0,0
450,0,0.0,0,0.0,12,547.3333332999998,0.0,0.033333333,0.0,0.0,1,1,10,0,12,2,0,0
451,5,132.46666670000002,0,0.0,59,1660.222222,0.0,0.011753515,6.475910157,0.0,1,5,10,5,8,2,0,0
452,2,144.5,0,0.0,7,416.5,0.044444444000000013,0.031111111,0.0,0.0,8,5,10,6,11,2,1,0
453,3,84.5,0,0.0,346,12541.77628,0.001709402,0.006473478,5.1771068410000005,0.0,5,1,10,6,8,2,1,1
454,5,98.91666667,0,0.0,10,177.58333330000005,0.0,0.018181818,0.0,0.0,8,0,10,3,4,2,0,0
455,0,0.0,0,0.0,26,3242.0,0.005555556,0.031388889,0.0,0.0,2,0,3,2,2,2,1,0
456,0,0.0,0,0.0,22,584.5,0.009090909,0.036363636,0.0,0.0,2,0,3,4,7,2,0,0
457,9,162.05,0,0.0,27,399.6939394,0.0,0.009195402,0.0,0.0,1,3,3,3,4,1,0,0
458,1,2.0,0,0.0,24,958.25,0.025,0.035,24.34016667,0.0,2,1,10,0,2,2,0,0
459,14,345.8065476000001,3,195.0,75,5610.686899,0.008045977,0.019205169,4.452664494,0.0,8,1,10,6,4,2,0,0
460,2,37.33333333,0,0.0,31,1552.883333,0.0,0.008333333,0.0,0.0,2,1,10,6,4,2,0,0
461,2,141.6,0,0.0,10,728.18,0.018181818,0.065367965,14.28629744,0.0,6,5,10,0,8,2,1,0
462,0,0.0,0,0.0,26,234.8,0.05,0.119230769,0.0,0.0,4,1,10,3,14,2,0,0
463,1,0.0,0,0.0,8,162.5,0.0,0.022222222000000003,0.0,0.0,2,1,10,0,8,2,0,0
464,0,0.0,0,0.0,15,803.3333332999998,0.0,0.038888889,0.0,0.0,9,0,3,0,4,2,0,0
465,4,48.83243423,4,165.66666669999995,22,365.774339,0.004365079,0.015583028,0.0,0.0,5,5,10,0,7,2,0,0
466,0,0.0,0,0.0,2,157.0,0.0,0.05,0.0,0.0,2,3,3,1,12,2,0,0
467,11,102.1666667,1,20.0,25,1222.625,0.0,0.035,0.0,0.0,9,1,10,0,4,2,0,0
468,0,0.0,0,0.0,21,173.0,0.00952381,0.023809524,0.0,0.0,9,3,10,6,12,2,0,0
469,0,0.0,0,0.0,24,485.2839744,0.0049382720000000005,0.039283154,0.0,1.0,2,1,10,5,7,2,1,0
470,2,334.5,2,29.0,17,939.0833332999997,0.0,0.0225,18.22304387,0.0,9,1,10,0,2,2,0,1
471,0,0.0,0,0.0,8,143.25,0.0,0.05,0.0,0.0,9,1,10,0,8,2,0,0
472,0,0.0,0,0.0,12,336.8,0.0,0.006666666999999999,0.0,0.6,2,1,10,0,4,2,0,0
473,0,0.0,0,0.0,6,161.66666669999995,0.0,0.05,0.0,0.0,9,1,10,4,12,1,0,0
474,0,0.0,0,0.0,5,178.83333330000005,0.0,0.04,0.0,0.0,8,1,10,3,14,2,1,0
475,0,0.0,0,0.0,10,183.6666667,0.04,0.08,0.0,0.0,0,3,3,6,8,2,0,0
476,3,31.5,0,0.0,2,48.5,0.0,0.05,0.0,0.0,8,3,3,0,4,1,0,0
477,0,0.0,0,0.0,9,260.3,0.0,0.005555556,16.32244444,0.0,2,5,10,1,15,2,0,1
478,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,3,3,6,4,2,0,0
479,3,423.0,0,0.0,24,1203.533333,0.0,0.011111111000000002,0.0,0.0,7,0,3,0,7,1,0,0
480,6,162.7,6,205.0,52,2983.358135,0.010112994,0.017261258999999998,17.476715300000002,0.0,8,5,10,2,4,2,0,0
481,0,0.0,0,0.0,41,1066.339286,0.012195122,0.043292683,0.0,0.0,8,5,10,6,8,2,0,0
482,13,189.2215153,3,22.5,108,4033.471998,0.007402653,0.013739852,24.02645488,0.0,2,5,10,4,14,2,1,1
