,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,Revenue,nf1,nf2,nf3,nf4,nf5,nf6,p1,p2,p3,p4,p5,p6
82,0.6820758,0.2962963,0.07546892,0.041666668,0.0,0.08085106,0.020623637,0.03387097,0.16349584,0.011713903,0.0,0.8888889,0.71428573,0.8333333,0.75,0.21052632,1.0,1.0,1.0,0.39855462,0.6599158,0.40014032,0.12414097,0.9095156,0.37269226,8.6255546e-05,1.0544625e-05,7.039728e-05,0.25724575,0.03144795,0.0038444696
83,0.22713634,0.18518518,0.008409955,0.0,0.0,0.06382979,0.010158315,0.030612245,0.1377551,0.0,0.0,0.44444445,0.71428573,0.8333333,0.125,0.15789473,1.0,0.0,0.0,0.7957901,0.4393492,0.7430092,0.67226946,0.4376907,0.40051168,0.0,0.0,0.0,0.0497243,0.008366885,0.0014078581
84,0.9668852,0.0,0.0,0.0,0.0,0.015602837,0.0022665628,0.090909086,0.18181817,0.0,0.0,0.8888889,0.42857143,0.25,0.0,0.2631579,1.0,0.0,0.0,0.4796231,0.18743819,0.21437383,0.2422287,0.6182816,0.7155914,0.0,0.0,0.0,0.25724575,0.006262328,0.0001524486
85,0.46982998,0.0,0.0,0.0,0.0,0.056737587,0.022600615,0.019138753,0.1609649,0.0,0.0,0.8888889,0.71428573,0.8333333,0.125,0.57894737,1.0,1.0,0.0,0.5075465,0.35627505,0.5370915,0.1447678,0.7725116,0.41500735,0.0,0.0,0.0,0.25724575,0.022321874,0.0019369263
86,0.66407377,0.0,0.0,0.0,0.0,0.09078014,0.02988128,0.0625,0.13369596,0.0,0.0,0.8888889,0.42857143,0.8333333,0.625,0.2631579,1.0,1.0,0.0,0.3797686,0.64154243,0.49881327,0.18495655,0.83631104,0.43032613,0.0,0.0,0.0,0.25724575,0.03514669,0.004801983
87,0.2704745,0.18518518,0.1464509,0.041666668,0.00392253,0.07234043,0.0778111,0.0,0.07768361,0.053333566,0.0,0.22222222,0.14285715,0.8333333,0.0,0.15789473,1.0,0.0,1.0,0.5176416,0.38268498,0.66626346,0.8676581,0.43891248,0.38752457,0.00054177735,0.00018856615,0.0002534674,0.0080807535,0.002812514,0.0009788984
88,0.6457384,0.0,0.0,0.0,0.0,0.026950354,0.008257322,0.0,0.02631579,0.0,0.0,0.6666667,0.14285715,0.8333333,1.0,0.21052632,1.0,0.0,0.0,0.57385,0.87604153,0.68025583,0.5932013,0.5037998,0.6408624,0.0,0.0,0.0,0.13329633,0.0069394093,0.00036126576
89,0.7614179,0.18518518,0.021478485,0.0,0.0,0.025531914,0.007789681,0.049999997,0.19999999,0.0,0.0,0.22222222,0.14285715,0.083333336,0.375,0.6315789,1.0,0.0,0.0,0.33156675,0.42704976,0.25794628,0.5451755,0.5803045,0.6975283,0.0,0.0,0.0,0.0080807535,0.0010152307,0.00012754918
90,0.7797533,0.22222222,0.058943238,0.0,0.0,0.012765957,0.0024072458,0.0,0.15384614,0.0,0.0,0.22222222,0.42857143,0.25,0.0,0.42105263,1.0,0.0,0.0,0.4485438,0.14940736,0.09148933,0.50384283,0.721391,0.58166355,0.0,0.0,0.0,0.0080807535,0.00051081704,3.229081e-05
91,0.32136905,0.074074075,0.011769033,0.0,0.0,0.0056737587,0.00085973064,0.0,0.16666666,0.0,0.2,0.22222222,0.0,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.48591223,0.38638076,0.35824785,0.8381859,0.29224446,0.39149407,0.0,0.0,0.0,0.0080807535,0.00022782962,6.4234528e-06
92,0.38782087,0.0,0.0,0.0,0.0,0.014184397,0.007295987,0.0,0.14285713,0.0,0.0,0.22222222,0.71428573,0.8333333,0.0,0.36842105,1.0,1.0,0.0,0.46587765,0.41618362,0.45546246,0.14416352,0.56746924,0.122522675,0.0,0.0,0.0,0.0080807535,0.0005671729,3.9808805e-05
93,0.57428604,0.18518518,0.031482164,0.083333336,0.005883795,0.35460994,0.13478044,0.028352356,0.112500854,0.0,0.0,0.8888889,0.71428573,0.8333333,0.0,0.42105263,1.0,0.0,1.0,0.87872255,0.40206152,0.88129944,0.46637776,0.3528942,0.37511185,0.0,0.0,0.0,0.25724575,0.12276566,0.058587585
94,0.9331037,0.0,0.0,0.0,0.0,0.022695035,0.0054983683,0.044444446,0.11746031,0.0,0.0,0.22222222,0.71428573,0.8333333,0.375,0.36842105,1.0,0.0,0.0,0.78674686,0.5335079,0.6531091,0.57063746,0.72024304,0.277699,0.0,0.0,0.0,0.0080807535,0.00090368505,0.00010106072
95,0.37226358,0.25925925,0.054922156,0.29166666,0.3098825,0.08085106,0.026893074,0.00490196,0.039331578,0.013200203,0.0,0.6666667,0.71428573,0.8333333,0.125,0.21052632,1.0,1.0,0.0,0.5314074,0.308839,0.481913,0.1629938,0.8600149,0.23593952,8.7847606e-05,1.3370594e-05,7.927123e-05,0.13329633,0.020287989,0.0030878752
96,0.49094343,0.0,0.0,0.0,0.0,0.035460994,0.0065334323,0.0,0.09615384,0.016355054,1.0,0.22222222,0.14285715,0.8333333,0.5,0.21052632,1.0,1.0,1.0,0.50118876,0.91586125,0.30007112,0.5053672,0.10285901,0.10485073,5.281194e-05,9.1708525e-06,1.9699135e-05,0.0080807535,0.0014032318,0.00024367277
97,0.3410379,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.6557996,0.45752236,0.28043053,0.4658386,0.2739015,0.30842286,0.0,0.0,0.0,0.0080807535,5.707956e-05,4.0318966e-07
98,0.46571842,0.14814815,0.03383597,0.0,0.0,0.075177304,0.013463903,0.01818182,0.04242424,0.0,0.0,0.22222222,0.42857143,0.25,0.25,0.10526316,1.0,1.0,0.0,0.020931378,0.768597,0.5204978,0.57788944,0.35841313,0.44494966,0.0,0.0,0.0,0.0080807535,0.0029189023,0.001054356
99,0.89321035,0.18518518,0.10187569,0.0,0.0,0.004255319,0.02645235,0.0,0.07142857,0.0,0.0,1.0,0.14285715,0.8333333,0.5,0.21052632,0.5,0.0,0.0,0.7079476,0.4775296,0.7337735,0.5652304,0.9223634,0.6864315,0.0,0.0,0.0,0.33302465,0.0020401315,1.2497984e-05
100,0.093343705,0.037037037,0.016329532,0.041666668,0.007060554,0.026950354,0.006952095,0.0,0.05263158,0.07366204,0.0,0.8888889,0.14285715,0.5833333,0.0,0.2631579,0.5,0.0,1.0,0.65967077,0.1626654,0.6633373,0.60004145,0.72010684,0.65955955,0.003212821,0.00013434271,5.0265804e-05,0.25724575,0.010756621,0.00044978346
101,0.4314924,0.0,0.0,0.0,0.0,0.025531914,0.009949429,0.0,0.13888888,0.0,0.0,1.0,0.14285715,0.8333333,0.75,0.21052632,1.0,0.0,0.0,0.58931416,0.71538365,0.7074557,0.5443047,0.46461308,0.7157209,0.0,0.0,0.0,0.33302465,0.01211289,0.0004405743
102,0.22513613,0.33333334,0.13946304,0.0,0.0,0.026950354,0.012593492,0.00621118,0.09698996,0.0,0.0,0.8888889,0.42857143,0.25,0.0,0.21052632,1.0,0.0,0.0,0.5554328,0.03294555,0.29666188,0.4206895,0.55275047,0.7964053,0.0,0.0,0.0,0.25724575,0.010756621,0.00044978346
103,0.48660964,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.22222222,0.42857143,0.25,0.25,0.6315789,1.0,0.0,0.0,0.6249993,0.41741243,0.15235424,0.4346497,0.45847028,0.41596285,0.0,0.0,0.0,0.0080807535,5.707956e-05,4.0318966e-07
104,0.074119344,0.22222222,0.09209268,0.083333336,0.0,0.069503546,0.03724085,0.11320755,0.2411378,0.019146632,0.0,0.22222222,0.0,0.8333333,0.0,0.36842105,1.0,1.0,0.0,0.3224904,0.27530313,0.56382275,0.306848,0.5013493,0.19798093,7.218072e-05,2.416971e-05,8.5632164e-05,0.0080807535,0.0027058395,0.00090605015
105,0.15335037,0.0,0.0,0.25,0.10603906,0.015602837,0.0025088503,0.0,0.023809524,0.0,0.0,0.11111111,0.14285715,0.083333336,0.0,0.57894737,0.5,0.0,0.0,0.41890302,0.2277361,0.41137287,0.6436137,0.5966484,0.6207101,0.0,0.0,0.0,0.0011695914,0.00017186726,2.5255275e-05
106,0.6520724,0.18518518,0.012798823,0.0,0.0,0.008510638,0.0017246718,0.0,0.099999994,0.0,0.0,1.0,0.14285715,0.8333333,0.875,0.57894737,0.5,1.0,0.0,0.27522773,0.5002401,0.5958382,0.07784596,0.80199724,0.43250883,0.0,0.0,0.0,0.33302465,0.004071637,4.9780785e-05
107,0.5800645,0.037037037,0.0047811694,0.0,0.0,0.04822695,0.0071361554,0.03030303,0.15151514,0.0,0.0,0.8888889,0.42857143,0.25,0.25,0.42105263,1.0,1.0,0.0,0.12883525,0.8507463,0.5691069,0.5656546,0.6232943,0.5421636,0.0,0.0,0.0,0.25724575,0.019051135,0.001410891
108,0.32559174,0.0,0.0,0.0,0.0,0.018439716,0.0065834527,0.0,0.14102563,0.0,0.8,0.22222222,0.42857143,0.25,0.0,0.21052632,1.0,0.0,0.0,0.4607822,0.32687935,0.08965978,0.68985593,0.72532856,0.3887262,0.0,0.0,0.0,0.0080807535,0.00073578284,6.699579e-05
109,0.945994,0.18518518,0.0518573,0.0,0.0,0.018439716,0.018492807,0.0,0.1875,0.0,0.0,1.0,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.52336526,0.5114654,0.90490544,0.558902,0.30054107,0.32061002,0.0,0.0,0.0,0.33302465,0.00877875,0.00023141367
110,0.38170907,0.14814815,0.037808016,0.0,0.0,0.019858155,0.004271298,0.0,0.0625,0.0,0.0,0.22222222,0.42857143,0.9166667,0.25,0.36842105,1.0,1.0,0.0,0.3956759,0.40841398,0.43816492,0.19075711,0.60068595,0.19766314,0.0,0.0,0.0,0.0080807535,0.000791825,7.759015e-05
111,0.63007003,0.0,0.0,0.0,0.0,0.031205675,0.006270823,0.0,0.06818182,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.4062143,0.4987743,0.45438054,0.7687389,0.24947332,0.35509032,0.0,0.0,0.0,0.0080807535,0.0012374037,0.00018948335
112,0.9105456,0.11111111,0.021537328,0.20833333,0.048743974,0.014184397,0.0037468625,0.0,0.012499999,0.0,0.0,0.6666667,0.14285715,0.8333333,1.0,0.42105263,0.5,0.0,0.0,0.7139758,0.60698014,0.6731869,0.5507342,0.8910343,0.69517857,0.0,0.0,0.0,0.13329633,0.0036753023,0.00010133697
113,0.66729635,0.0,0.0,0.0,0.0,0.0070921984,0.0025635606,0.19999999,0.39999998,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.6315789,1.0,1.0,0.0,0.44835013,0.5219781,0.5711169,0.30400693,0.41979364,0.16492507,0.0,0.0,0.0,0.0080807535,0.00028458738,1.0022578e-05
114,0.78464276,0.37037036,0.08874586,0.125,0.003530277,0.17304964,0.10816818,0.023076925,0.11004188,0.0,0.0,1.0,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.552534,0.49872932,0.9143732,0.6365405,0.20261897,0.36465102,0.0,0.0,0.0,0.33302465,0.07668363,0.01765749
115,0.13512613,0.0,0.0,0.0,0.0,0.025531914,0.010780502,0.11764706,0.15196078,0.0,0.0,0.22222222,0.14285715,0.8333333,0.375,0.10526316,1.0,1.0,0.0,0.29317126,0.38355878,0.45006424,0.28006798,0.4900761,0.24855497,0.0,0.0,0.0,0.0080807535,0.0010152307,0.00012754918
116,0.5363929,0.14814815,0.0057374034,0.0,0.0,0.06666667,0.0075546876,0.08163266,0.16734692,0.018983558,1.0,0.22222222,0.14285715,0.8333333,0.0,0.10526316,1.0,1.0,0.0,0.44353956,0.844674,0.2596455,0.54968715,0.076784946,0.12538388,7.096778e-05,2.2824255e-05,7.832986e-05,0.0080807535,0.0025988861,0.0008358391
117,0.13845983,0.037037037,0.0011769033,0.125,0.05824957,0.0070921984,0.0029048475,0.0,0.09375,0.0,0.0,0.11111111,0.14285715,0.8333333,0.375,0.21052632,1.0,0.0,0.0,0.5904614,0.45171538,0.54249483,0.83969223,0.55133533,0.54325294,0.0,0.0,0.0,0.0011695914,7.845197e-05,5.2622754e-06
118,0.67240804,0.18518518,0.02446978,0.0,0.0,0.025531914,0.0091532655,0.05263158,0.2631579,0.0,0.0,0.44444445,0.14285715,0.8333333,0.625,0.7368421,1.0,1.0,0.0,0.34624696,0.6637298,0.55037326,0.29946807,0.6026809,0.2577692,0.0,0.0,0.0,0.0497243,0.0034091228,0.00023373116
119,0.038337592,0.25925925,0.14431776,0.0,0.0,0.060992908,0.020116394,0.0,0.05185185,0.0,0.0,1.0,0.14285715,0.8333333,0.75,0.42105263,0.5,0.0,0.0,0.6919021,0.50939167,0.56353635,0.5788735,0.69123656,0.7669141,0.0,0.0,0.0,0.33302465,0.028445328,0.0024296597
120,0.35581732,0.0,0.0,0.0,0.0,0.011347517,0.0031419247,0.0,0.3125,0.0,0.0,0.11111111,0.14285715,0.083333336,0.625,0.42105263,1.0,0.0,0.0,0.54368913,0.53319913,0.1868714,0.62651825,0.52445394,0.7275188,0.0,0.0,0.0,0.0011695914,0.00012525788,1.3414544e-05
121,0.5903989,0.0,0.0,0.0,0.0,0.014184397,0.004767597,0.0,0.099999994,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.57894737,1.0,0.0,0.0,0.43997836,0.40849903,0.7318861,0.5085592,0.081236616,0.4677126,0.0,0.0,0.0,0.25724575,0.0056970026,0.00012616666
122,0.78286475,0.0,0.0,0.0,0.0,0.0014184397,0.0,0.0,0.5,0.0,0.0,0.11111111,0.14285715,0.8333333,0.625,0.10526316,1.0,0.0,0.0,0.56579244,0.7399293,0.5530163,0.6461191,0.68589175,0.44714504,0.0,0.0,0.0,0.0011695914,1.5735077e-05,2.1169154e-07
123,0.8200911,0.037037037,0.015152629,0.0,0.0,0.017021276,0.008585583,0.0,0.07692307,0.0,0.0,1.0,0.14285715,0.8333333,0.625,0.21052632,0.5,0.0,0.0,0.7307221,0.49894744,0.7031492,0.57235366,0.90950257,0.7029989,0.0,0.0,0.0,0.33302465,0.008109114,0.00019745606
124,0.85698414,0.0,0.0,0.0,0.0,0.056737587,0.017047156,0.09196428,0.20599207,0.0,0.0,0.22222222,0.14285715,0.083333336,0.0,0.10526316,1.0,0.0,0.0,0.3278996,0.30179757,0.21631189,0.5603149,0.7197576,0.6274048,0.0,0.0,0.0,0.0080807535,0.002222285,0.00061114976
125,0.49005446,0.11111111,0.029128356,0.0,0.0,0.04539007,0.0138644595,0.03125,0.0625,0.20178801,0.0,0.22222222,0.42857143,0.25,0.75,0.36842105,1.0,0.0,0.0,0.6509916,0.38292655,0.17759909,0.56272495,0.7684009,0.7840935,0.0067799124,0.0014997771,0.00036219566,0.0080807535,0.0017875347,0.0003954186
126,0.68140906,0.18518518,0.025058232,0.16666667,0.14355153,0.04397163,0.008420983,0.07017544,0.14849624,0.0,0.0,0.7777778,0.0,0.25,0.75,0.42105263,1.0,0.0,0.0,0.48242784,0.51676285,0.3055839,0.36747238,0.51706034,0.8835526,0.0,0.0,0.0,0.19047081,0.014245595,0.0010654492
127,0.6698522,0.0,0.0,0.0,0.0,0.012765957,0.0,1.0,1.0,0.0,0.8,0.22222222,0.14285715,0.8333333,0.25,0.7368421,1.0,0.0,0.0,0.650607,0.5023635,0.23219629,0.6182606,0.47375652,0.24452439,0.0,0.0,0.0,0.0080807535,0.00051081704,3.229081e-05
128,0.6262918,0.11111111,0.012504597,0.0,0.0,0.076595746,0.09335763,0.01754386,0.05263158,0.24427369,0.0,0.8888889,0.14285715,0.6666667,0.0,0.6315789,1.0,0.0,1.0,0.49451968,0.3989472,0.74388546,0.5899718,0.0,0.40454832,0.030377971,0.0035252455,0.0011904596,0.25724575,0.029852368,0.003464251
129,0.78053117,0.4074074,0.14550447,0.0,0.0,0.04680851,0.032366775,0.0,0.1036036,0.033273265,0.0,0.8888889,0.14285715,0.5833333,0.0,0.6315789,1.0,0.0,1.0,0.5288306,0.51414514,0.7963507,0.58914155,0.054922324,0.34329644,0.0006813732,4.9010454e-05,6.8497386e-05,0.25724575,0.018503414,0.0013309311
130,0.85920656,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.6020176,0.51161623,0.34244382,0.4702325,0.33961064,0.26206112,0.0,0.0,0.0,0.0080807535,5.707956e-05,4.0318966e-07
131,0.20613402,0.0,0.0,0.0,0.0,0.0028368793,0.0014537264,0.0,0.25,0.0,0.0,1.0,0.71428573,0.8333333,1.0,0.21052632,1.0,0.0,0.0,0.8532445,0.5293456,0.6961309,0.60437965,0.51672894,0.6447206,0.0,0.0,0.0,0.33302465,0.001361031,5.5623655e-06
132,0.47305256,0.0,0.0,0.0,0.0,0.0056737587,0.0015787781,0.0,0.375,0.0,0.0,0.22222222,0.71428573,0.8333333,0.75,0.6315789,1.0,0.0,0.0,0.8125233,0.5996426,0.45942727,0.58924276,0.71839076,0.4385074,0.0,0.0,0.0,0.0080807535,0.00022782962,6.4234528e-06
133,0.9758862,0.22222222,0.02221405,0.0,0.0,0.004255319,0.0010324584,0.0,0.11111111,0.07456551,0.0,0.5555556,0.14285715,0.8333333,0.375,0.10526316,1.0,0.0,1.0,0.4926722,0.76905584,0.7480452,0.64385957,0.42389074,0.46388587,0.0022851469,2.1961572e-05,1.2967092e-06,0.08625292,0.0008289401,7.96659e-06
134,0.50294477,0.14814815,0.039541006,0.041666668,0.07527335,0.034042552,0.024893632,0.01851852,0.06790123,0.018217744,0.0,0.7777778,0.71428573,0.8333333,0.0,0.15789473,1.0,0.0,0.0,0.75526106,0.33881086,0.8986085,0.5444674,0.44683737,0.44016993,0.00018753498,1.0911204e-05,2.0231877e-05,0.19047081,0.011082018,0.00064477656
135,0.21780197,0.037037037,0.008395243,0.0,0.0,0.08652482,0.031367477,0.016393445,0.077300094,0.007081935,0.0,0.5555556,0.14285715,0.5833333,0.75,0.21052632,1.0,0.0,0.0,0.62062734,0.6658032,0.58628947,0.73311836,0.5393287,0.6661011,2.2003986e-05,4.1327567e-06,4.8597565e-05,0.08625292,0.016199898,0.003042641
136,0.013779309,0.0,0.0,0.0,0.0,0.12907802,0.03217791,0.10674157,0.19408017,0.0,1.0,0.22222222,0.14285715,0.8333333,0.75,0.7368421,1.0,1.0,0.0,0.4974383,0.95615983,0.26794076,0.4479418,0.1804785,0.098256774,0.0,0.0,0.0,0.0080807535,0.0048886794,0.0029575448
137,0.7667519,0.0,0.0,0.0,0.0,0.025531914,0.013451819,0.0,0.04852941,0.0,0.0,0.7777778,0.71428573,0.8333333,0.125,0.42105263,1.0,0.0,0.0,0.8018924,0.42772365,0.78990465,0.4565665,0.6046444,0.36823198,0.0,0.0,0.0,0.19047081,0.008346079,0.00036570974
138,0.33670408,0.037037037,0.008238323,0.0,0.0,0.017021276,0.006385454,0.0,0.090909086,0.0,0.0,0.22222222,0.42857143,0.9166667,0.75,0.6315789,1.0,1.0,0.0,0.35874748,0.52673745,0.3779736,0.22561781,0.67704004,0.23357116,0.0,0.0,0.0,0.0080807535,0.0006796579,5.7164834e-05
139,0.9042116,0.11111111,0.014711291,0.0,0.0,0.018439716,0.0124426475,0.0,0.06666666,0.0,0.0,0.11111111,0.14285715,0.8333333,1.0,0.21052632,1.0,0.0,0.0,0.6143286,0.8798118,0.5526987,0.7956288,0.58436173,0.46036613,0.0,0.0,0.0,0.0011695914,0.00020283269,3.517561e-05
140,0.6485165,0.037037037,0.0036778226,0.0,0.0,0.004255319,0.0008675464,0.0,0.39999998,0.0,0.0,0.8888889,0.42857143,0.25,0.0,0.57894737,1.0,1.0,0.0,0.13453029,0.8940758,0.5792381,0.6370626,0.522315,0.5065791,0.0,0.0,0.0,0.25724575,0.0017175368,1.1467372e-05
141,0.34337148,0.074074075,0.031482164,0.0,0.0,0.004255319,0.00087536214,0.0,0.19999999,0.0,0.0,0.11111111,0.42857143,0.25,0.75,0.21052632,0.5,0.0,0.0,0.59402066,0.3880285,0.30861697,0.63043153,0.76773995,0.8405181,0.0,0.0,0.0,0.0011695914,4.713716e-05,1.8997331e-06
142,0.3018113,0.0,0.0,0.0,0.0,0.04255319,0.028006898,0.06666666,0.15555556,0.0,0.0,0.11111111,0.14285715,0.083333336,0.0,0.6315789,1.0,0.0,0.0,0.4111295,0.2642944,0.31941622,0.6244287,0.5336532,0.5946989,0.0,0.0,0.0,0.0011695914,0.0004626022,0.00018297054
143,0.42949218,0.0,0.0,0.0,0.0,0.04964539,0.051964205,0.057142857,0.12380953,0.0,0.0,0.11111111,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.38902152,0.35980594,0.53154886,0.7877918,0.40778106,0.3867143,0.0,0.0,0.0,0.0011695914,0.0005378629,0.0002473483
144,0.77997553,0.0,0.0,0.0,0.0,0.0056737587,0.004720703,0.0,0.19999999,0.15998878,0.0,1.0,0.5714286,0.41666666,0.5,0.94736844,0.0,0.0,1.0,0.54750395,0.37625462,0.66784185,0.3225507,0.63640314,0.9120792,0.015266999,0.00012461505,4.750603e-06,0.33302465,0.002718274,2.2187587e-05
145,0.10845649,0.22222222,0.031493932,0.125,0.02086786,0.16170213,0.079199344,0.033333335,0.08090278,0.0,0.0,0.8888889,0.71428573,0.8333333,0.75,0.6315789,1.0,1.0,0.0,0.38845128,0.4518082,0.39136565,0.2332641,0.8862888,0.38207927,0.0,0.0,0.0,0.25724575,0.06062626,0.014288062
146,0.52183574,0.037037037,0.14480814,0.0,0.0,0.089361705,0.07062762,0.06349206,0.19880952,0.028258957,0.0,0.8888889,0.14285715,0.8333333,0.625,0.42105263,1.0,0.0,1.0,0.5213551,0.7338394,0.6218709,0.54897517,0.3382137,0.6634618,0.0004938896,6.6468085e-05,0.00020415291,0.25724575,0.034620352,0.004659236
147,0.9245472,0.074074075,0.011769033,0.0,0.0,0.0070921984,0.008730174,0.0,0.14285713,0.0,0.0,0.11111111,0.14285715,0.8333333,0.375,0.21052632,0.5,1.0,0.0,0.24876617,0.53429735,0.61658025,0.09132508,0.64913416,0.19553669,0.0,0.0,0.0,0.0011695914,7.845197e-05,5.2622754e-06
148,0.70663404,0.0,0.0,0.0,0.0,0.034042552,0.015337074,0.25694445,0.4236111,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.7894737,1.0,1.0,0.0,0.45338565,0.53107363,0.56547904,0.31012926,0.41753894,0.16068123,0.0,0.0,0.0,0.0080807535,0.0013480347,0.00022487975
149,0.40415603,0.0,0.0,0.0,0.0,0.011347517,0.0020086435,0.0,0.125,0.0,0.0,0.11111111,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.39044222,0.35667697,0.52431923,0.7930906,0.4031504,0.389736,0.0,0.0,0.0,0.0011695914,0.00012525788,1.3414544e-05
150,0.42338037,0.074074075,0.013037882,0.083333336,0.002745771,0.05531915,0.038258772,0.1417749,0.28999692,0.018377911,0.0,0.8888889,0.42857143,0.25,0.5,0.42105263,1.0,1.0,0.0,0.18753338,0.7276808,0.555688,0.5185915,0.64500713,0.6011006,0.00021092121,1.7856746e-05,5.279567e-05,0.25724575,0.021778615,0.0018437934
151,0.8980998,0.4074074,0.1857791,0.20833333,0.4068252,0.7106383,0.33876896,0.019823615,0.0714623,0.03171129,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,1.0,0.6211322,0.46992502,0.9652362,0.6278427,0.09532542,0.44397673,0.00061984785,0.0005232413,0.008998094,0.25724575,0.21715267,0.18330827
152,0.937882,0.0,0.0,0.0,0.0,0.018439716,0.0015084365,0.15384614,0.3846154,0.0,0.0,0.11111111,0.14285715,0.6666667,0.25,0.42105263,1.0,0.0,0.0,0.4805355,0.59545255,0.48911747,0.59219456,0.460091,0.33165163,0.0,0.0,0.0,0.0011695914,0.00020283269,3.517561e-05
153,0.34214914,0.0,0.0,0.0,0.0,0.017021276,0.018424287,0.12121212,0.26515153,0.0,0.0,0.11111111,0.42857143,0.25,0.125,0.6315789,1.0,0.0,0.0,0.5964409,0.20325358,0.21645254,0.49679253,0.62058395,0.55316067,0.0,0.0,0.0,0.0011695914,0.00018736077,3.0013944e-05
154,0.8834315,0.11111111,0.04957705,0.0,0.0,0.0070921984,0.0013130432,0.0,0.125,0.0,0.0,1.0,0.71428573,0.8333333,0.375,0.2631579,0.5,0.0,0.0,0.8116528,0.39424685,0.8311957,0.50496614,0.7552082,0.5895319,0.0,0.0,0.0,0.33302465,0.0033954603,3.4619512e-05
155,0.5792866,0.0,0.0,0.0,0.0,0.0070921984,0.00045331253,0.0,0.19999999,0.0,0.0,0.11111111,0.14285715,0.8333333,0.375,0.21052632,1.0,0.0,0.0,0.49312952,0.5938079,0.53449637,0.73681796,0.5970347,0.41771695,0.0,0.0,0.0,0.0011695914,7.845197e-05,5.2622754e-06
156,0.5168352,0.22222222,0.02903028,0.125,0.013728855,0.029787235,0.007170154,0.083333336,0.13194445,0.029353669,0.0,0.22222222,0.42857143,0.25,0.0,0.6315789,1.0,0.0,0.0,0.5200998,0.117414005,0.0851937,0.5666125,0.6132577,0.59731674,0.0001679625,2.4567924e-05,2.4925528e-05,0.0080807535,0.0011819741,0.00017288771
157,0.704745,0.18518518,0.2427363,0.0,0.0,0.04680851,0.012632831,0.0,0.027027026,0.07244068,0.0,0.11111111,0.14285715,0.083333336,0.5,0.2631579,0.5,0.0,1.0,0.45856845,0.4769253,0.2723808,0.5438318,0.83455974,0.8291536,0.000515338,0.00022375211,0.00014635689,0.0011695914,0.0005078193,0.00022048762
158,0.28547618,0.0,0.0,0.0,0.0,0.08085106,0.019297045,0.00862069,0.10344827,0.0,0.0,0.8888889,0.14285715,0.5,0.625,0.21052632,1.0,1.0,0.0,0.29624212,0.53538775,0.61163574,0.33602098,0.8822939,0.4224752,0.0,0.0,0.0,0.25724575,0.03144795,0.0038444696
159,0.15901767,0.0,0.0,0.0,0.0,0.014184397,0.0069893496,0.0,0.090909086,0.060067847,0.0,0.7777778,0.14285715,0.8333333,1.0,0.21052632,0.5,1.0,1.0,0.22727199,0.43489113,0.5720653,0.17556219,0.9292849,0.3585564,0.001957811,4.7926478e-05,1.15720195e-05,0.19047081,0.0046626544,0.000114140035
160,0.9608846,0.037037037,0.008973887,0.041666668,0.012159843,0.034042552,0.008339387,0.0,0.2037037,0.0,0.0,0.22222222,0.0,0.25,0.0,0.6315789,1.0,0.0,0.0,0.2870984,0.31308973,0.28180116,0.53278446,0.55155927,0.57988864,0.0,0.0,0.0,0.0080807535,0.0013480347,0.00022487975
161,0.69718856,0.0,0.0,0.0,0.0,0.012765957,0.0025974289,0.0,0.125,0.060916025,1.0,0.22222222,0.14285715,0.8333333,0.625,0.36842105,1.0,1.0,1.0,0.51336414,0.92025894,0.31919172,0.5095904,0.09410058,0.102540925,0.00070168154,4.4356126e-05,9.515312e-06,0.0080807535,0.00051081704,3.229081e-05
162,0.58295363,0.4814815,0.11761677,0.125,0.018730082,0.08652482,0.022806201,0.00892857,0.0827599,0.06076398,0.0,0.8888889,0.42857143,0.25,0.0,0.21052632,0.5,0.0,0.0,0.4909908,0.10321536,0.43478417,0.4072965,0.7764887,0.81466776,0.0022130783,0.00028876448,0.00040622483,0.25724575,0.033565663,0.004379678
163,0.55672854,0.0,0.0,0.0,0.0,0.0056737587,0.00010942027,0.0,0.25,0.0,0.0,0.11111111,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.38367745,0.39128962,0.506528,0.71731764,0.4053059,0.3497059,0.0,0.0,0.0,0.0011695914,6.2805615e-05,3.3725833e-06
